track_name,track_id,lyrics,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Devil In A New Dress,1UGD3lW3tDmgZfAVDh6w7r,"[Produced by Bink! and Mike Dean][Intro: Kanye West]UhUhI love it, thoughI love it, though, huh, you know?[Chorus: Kanye West]Uh, put your hands to the constellationsThe way you look should be a sin, you my sensationI know I'm preachin' to the congregationWe love Jesus, but you done learned a lot from SatanI mean, a nigga did a lot of waitingWe ain't married, but tonight I need some consummation[Verse 1: Kanye West]May the Lord forgive us, may the gods be with usIn that magic hour, I seen good ChristiansMake brash decisions, oh, she do itWhat happened to religion? Oh, she lose itShe putting on her makeup, she casually allureText message break-ups, the casualty of tourHow she gon' wake up and not love me no more?I thought I was the asshole, I guess it's rubbin' offHood phenomenon, the LeBron of rhymeHard to be humble when you stunting on a jumbotronI'm looking at her like, ""This what you really wanted, huh?""Why we argue anyway? Oh, I forgot, it's summertime",0.435,0.76,8.0,-4.935,0.0,0.0721,0.0175,0.0,0.158,0.206,80.082,audio_features,1UGD3lW3tDmgZfAVDh6w7r,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,351947.0,4.0
Runaway,3DK6m7It6Pw857FcQftMds,"[Produced by Kanye West, co-produced by Emile, Jeff Bhasker, & Mike Dean][Intro: Rick James & James Brown]Look at ya, look at ya, look at ya, look at yaLook at ya, look at ya, look at ya, look at yaLook at ya, look at ya, look at ya, look at yaLook at ya, look at ya, look at ya, look at ya (Ladies and gentlemen, ladies, ladies and gentlemen)[Pre-Chorus: Kanye West]And I always find, yeah, I always find something wrongYou been puttin' up with my shit just way too longI'm so gifted at finding what I don't like the mostSo I think it's time for us to have a toast[Chorus: Kanye West]Let's have a toast for the douchebagsLet's have a toast for the assholesLet's have a toast for the scumbagsEvery one of them that I knowLet's have a toast for the jerk-offsThat'll never take work offBaby, I got a planRun away fast as you can[Verse 1: Kanye West]She find pictures in my emailI sent this bitch a picture of my dickI don't know what it is with femalesBut I'm not too good at that shitSee, I could have me a good girlAnd still be addicted to them hoodratsAnd I just blame everything on youAt least you know that's what I'm good at",0.374,0.568,1.0,-3.825,0.0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733.0,4.0
Hell Of A Life,3rCNmRonlHN1TXQLcG3dSk,"[Verse 1]I think I just fell in love with a pornstarTurn the camera on, she a born starTurn the corners in a foreign carCall the coroners, do the CPRShe gave that old nigga a ulcerHer bittersweet taste made his gold teeth ache, uhMake her knees shake, make a priest faint, uhMake a nun cum, make her cremate, uhMove downtown, cop a sweet space, uhLivin' life like we won the sweepstakes, what?We headed to hell for Heaven's sakes, huhWell, I'ma levitate, make the devil wait, yeah[Chorus]Have you lost your mind?Tell me when you think we crossed the lineNo more drugs for me, pussy and religion is all I needGrab my hand and baby, we'll live a hell of a life[Verse 2]Never in your wildest dreamsNever in your wildest dreams, in your wildestYou could hear the loudest screamsComin' from inside the screen, you a wild bitchTell me what I gotta do to be that guySaid her price go down, she ever fuck a black guyOr do anal, or do a gangbangIt's kinda crazy that's all considered the same thingWell, I guess a lotta niggas do gangbangAnd if we run trains, we all in the same gangRunaway slaves all on a chain gangBang, bang, bang, bang, bang",0.449,0.813,8.0,-5.478,1.0,0.129,0.00142,0.000172,0.106,0.452,177.962,audio_features,3rCNmRonlHN1TXQLcG3dSk,spotify:track:3rCNmRonlHN1TXQLcG3dSk,https://api.spotify.com/v1/tracks/3rCNmRonlHN1TXQLcG3dSk,https://api.spotify.com/v1/audio-analysis/3rCNmRonlHN1TXQLcG3dSk,327787.0,4.0
Blame Game,4EndPA8b6FDWYp1RgsnLEB,"[Produced by DJ Frank E, Kanye West & Mike Dean][Intro: Kanye West]Whose fault?[Chorus: John Legend]Let's play the blame game, I love you moreLet's play the blame game for sureLet's call out names, names, I hate you moreLet's call out names, names for sure[Bridge: John Legend]I'll call you bitch for shortAs a last resort and my first resortYou call me motherfucker for longAt the end of it, you know we both were wrong[Chorus: John Legend]But I love to play the blame game, I love you moreLet's play the blame game for sureLet's call out names, names, I hate you moreLet's call out names, names for sure[Verse 1: Kanye West]On the bathroom wall I wrote""I'd rather argue with you than to be with someone else""I took a piss and dismiss it like ""fuck it""And I went and found somebody elseFuck arguing and harvesting the feelingsYo, I'd rather be by my fuckin' self'Til about 2 a.m. and I call backAnd I hang up and I start to blame myselfSomebody help",0.419,0.581,10.0,-5.964,0.0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,audio_features,4EndPA8b6FDWYp1RgsnLEB,spotify:track:4EndPA8b6FDWYp1RgsnLEB,https://api.spotify.com/v1/tracks/4EndPA8b6FDWYp1RgsnLEB,https://api.spotify.com/v1/audio-analysis/4EndPA8b6FDWYp1RgsnLEB,469867.0,1.0
Lost In The World,2Im64pIz6m0EJKdUe6eZ8r,"[Intro: Justin Vernon]I'm up in the woods, I'm down on my mindI'm building a still to slow down the timeI'm up in the woods, I'm down on my mindI'm building a still to slow down the timeI'm up in the woods, I'm down on my mindI'm building a still, down the time[Chorus: Kanye West & Justin Vernon]I'm lost in the world, been down my whole lifeI'm new in the city, and I'm down for the nightDown for the night, said she's down for the nightOoh, ooh, ooh, oohOoh, ooh, ooh (Slow down the time), oohI'm lost in the world, been down my whole lifeI'm new in the city, but I'm down for the nightDown for the night, down for the night[Verse: Kanye West]You're my devil, you're my angelYou're my heaven, you're my hellYou're my now, you're my foreverYou're my freedom, you're my jailYou're my lies, you're my truthYou're my war, you're my truceYou're my questions, you're my proofYou're my stress and you're my masseuseMa-ma-se, ma-ma-se, ma-ma-ku-saLost in this plastic lifeLet's break out of this fake-ass partyTurn this into a classic nightIf we die in each other's armsStill get laid in the afterlifeIf we die in each other's armsStill get laid, yeah, yeah, yeah",0.608,0.746,5.0,-5.249,0.0,0.184,0.115,0.0087,0.427,0.277,117.072,audio_features,2Im64pIz6m0EJKdUe6eZ8r,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,https://api.spotify.com/v1/tracks/2Im64pIz6m0EJKdUe6eZ8r,https://api.spotify.com/v1/audio-analysis/2Im64pIz6m0EJKdUe6eZ8r,256587.0,4.0
Who Will Survive In America,4e5IPJxSGVWPsaxQzdRseN,"[Verse: Gil Scott-Heron]Us living as we do upside-downAnd the new word to have is revolutionPeople don't even want to hear the preacher spill or spielBecause God's whole card has been thoroughly piquedAnd America is now blood and tears instead of milk and honeyThe youngsters who were programmed to continue fucking up woke up one nightDigging Paul Revere and Nat Turner as the good guysAmerica stripped for bed and we had not all yet closed our eyesThe signs of truth were tattooed across our often-entered vaginaWe learned to our amazement, the untold tale of scandalTwo long centuries buried in the musty vaultHosed down daily with a gagging perfumeAmerica was a bastardThe illegitimate daughter of the mother countryWhose legs were then spread around the worldAnd a rapist known as freedom, free-doomDemocracy, liberty, and justice were revolutionary codenames that preceded the bubbling, bubbling, bubbling, bubbling, bubblingIn the mother country's crotchWhat does Webster say about soul?All I want is a good home and a wifeAnd a children, and some food to feed them every nightAfter all is said and done, build a new route to China if they'll have youWho will survive in America?Who will survive in America?Who will survive in America?Who will survive in America?",0.677,0.842,1.0,-6.111,1.0,0.36,0.228,0.000684,0.856,0.595,116.166,audio_features,4e5IPJxSGVWPsaxQzdRseN,spotify:track:4e5IPJxSGVWPsaxQzdRseN,https://api.spotify.com/v1/tracks/4e5IPJxSGVWPsaxQzdRseN,https://api.spotify.com/v1/audio-analysis/4e5IPJxSGVWPsaxQzdRseN,98200.0,4.0
Say You Will,5e5MKPtJuFb8NaeSEyV5gD,"[Verse 1]Why would she make calls out the blue?Now I'm awake, sleep (Less in June) or (Missing you)[Chorus]Hey, hey, hey, heyDon't say you will, unless you willHey, hey, hey, heyDon't say you will, then play you will, I pray you will[Verse 2]Mrs. So Fly crash-lands in my roomCan't waste no time, she might leave soon[Chorus]Hey, hey, hey, heyDon't say you will, you doHey, hey, hey, heyDon't say you will, one day you will, I pray you will[Verse 3]When I grab your neck, I touch your soulTake off your cool then lose control[Chorus]Hey, hey, hey, heyDon't say you will, you will, you willHey, hey, hey, heyDon't say you will, if you will, I pray you will",0.603,0.401,0.0,-10.155,0.0,0.0306,0.542,0.225,0.103,0.347,172.633,audio_features,5e5MKPtJuFb8NaeSEyV5gD,spotify:track:5e5MKPtJuFb8NaeSEyV5gD,https://api.spotify.com/v1/tracks/5e5MKPtJuFb8NaeSEyV5gD,https://api.spotify.com/v1/audio-analysis/5e5MKPtJuFb8NaeSEyV5gD,377600.0,4.0
Welcome To Heartbreak,3F18I7LhWKxlf1PytSoTBH,"[Verse 1: Kanye West]My friend showed me pictures of his kidsAnd all I could show him was pictures of my cribsHe said his daughter got a brand new report card, cardAnd all I got was a brand new sports car, oh[Chorus: Kid Cudi & Kanye West]And my head keeps spinningCan't stop having these visionsI gotta get with it (Ooh, ooh, oooh)And my head keeps spinningI can't stop having these visionsI gotta get with it (Ooh, ooh, oooh)[Verse 2: Kanye West]Dad cracked a joke, all the kids laughedBut I couldn't hear him all the way in first classChased the good life my whole life longLook back on my life and my life goneWhere did I go wrong?[Chorus: Kid Cudi & Kanye West]And my head keeps spinningCan't stop having these visionsI gotta get with it (Ooh, ooh, oooh)And my head keeps spinningI can't stop having these visionsI gotta get with it (Ooh, ooh, oooh)",0.677,0.435,7.0,-11.024,0.0,0.033,0.0985,0.721,0.111,0.0729,95.991,audio_features,3F18I7LhWKxlf1PytSoTBH,spotify:track:3F18I7LhWKxlf1PytSoTBH,https://api.spotify.com/v1/tracks/3F18I7LhWKxlf1PytSoTBH,https://api.spotify.com/v1/audio-analysis/3F18I7LhWKxlf1PytSoTBH,262933.0,4.0
Heartless,4EWCNWgDS8707fNSZ1oaA5,"[Chorus]In the night, I hear 'em talkThe coldest story ever toldSomewhere far along this roadHe lost his soul to a woman so heartlessHow could you be so heartless?Oh, how could you be so heartless?[Verse 1]How could you be soCold as the winter wind when it breeze, yo?Just remember that you talkin' to me thoughYou need to watch the way you talkin' to me, yoI mean, after all the things that we been throughI mean, after all the things we got intoAyo, I know of some things that you ain't told meAyo, I did some things but that's the old meAnd now you wanna get me back and you gon' show meSo you walk around like you don't know meYou got a new friend, well, I got homiesBut in the end, it's still so lonely[Chorus]In the night, I hear 'em talkThe coldest story ever toldSomewhere far along this roadHe lost his soul to a woman so heartlessHow could you be so heartless?Oh, how could you be so heartless?",0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4EWCNWgDS8707fNSZ1oaA5,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000.0,4.0
Amazing,0m3Ze0cy8qBHSsV2exAfCw,"[Verse 1: Kanye West]It's amazing, I'm the reasonEverybody fired up this eveningI'm exhausted, barely breathingHolding on to what I believe in[Pre-Chorus: Kanye West]No matter what, you'll never take that from meMy reign is as far as your eyes can see, it's amazing[Chorus: Kanye West]So amazing, so amazing, so amazing, it's amazingSo amazing, so amazing, so amazing, it's amazing[Verse 2: Kanye West]I'm a monster, I'm a killerI know I'm wrong, yeahI'm a problemThat'll never ever be solved[Pre-Chorus: Kanye West]And no matter what, you'll never take that from meMy reign is as far as your eyes can see, it's amazing[Chorus: Kanye West]So amazing, so amazing, so amazing, it's amazingSo amazing, so amazing, so amazing, it's amazing",0.588,0.554,8.0,-8.406,1.0,0.0545,0.216,0.118,0.0619,0.496,146.133,audio_features,0m3Ze0cy8qBHSsV2exAfCw,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw,238333.0,4.0
Love Lockdown,1kxeWHF9PrCVZHvVskv8lg,"[Verse 1]I'm not loving you, way I wanted toWhat I had to do, had to run from youI'm in love with you, but the vibe is wrongAnd that haunted me, all the way homeSo you never know, never, never knowNever know enough, 'til it's over love'Til we lose control, system overloadScreaming, ""No, no, no, n-nooo!""I'm not loving you, way I wanted toSee, I wanna move, but can't escape from youSo I keep it low, keep a secret codeSo everybody else don't have to know[Chorus]So keep your love lockdown, your love lockdownKeeping your love lockdown, your love lockdownNow keep your love lockdown, your love lockdownNow keep your love lockdown, you lose[Verse 2]I'm not loving you, way I wanted toI can't keep my cool, so I keep it trueI got something to lose, so I gotta moveI can't keep myself and still keep you tooSo I keep in mind, when I'm on my ownSomewhere far from home, in the danger zoneHow many times did I tell you 'fore it finally got through?You lose, you loseI'm not loving you, way I wanted toSee I had to go, see I had to moveNo more wasting time, you can't wait for lifeWe're just racin' time, where's the finish line?",0.76,0.524,1.0,-7.67,0.0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,1kxeWHF9PrCVZHvVskv8lg,spotify:track:1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,270307.0,4.0
Paranoid,0w2piYWj1F2bzUftzGJgK9,"[Intro: Kanye West]She really thought that? (Yeah)Yeah, she's so paranoid (Yeah, that's good, paranoid)Girls gonna love this song, ahahaWhy are you so paranoid? (Aha-ha-ha-ha-ha)Don't be so paranoid, don't be so[Refrain: Kanye West]Baby, don't worry 'bout itHey there, don't even think about itYou worry 'bout the wrong things, the wrong thingsYou worry 'bout the wrong things, the wrong thingsYou worry 'bout the wrong things, the wrong thingsYou worry 'bout the wrong things, the wrong things[Verse 1: Kanye West]Tell me right nowYou really wanna spend your whole life alone?A little time out might do you goodMight do us good 'fore we be done for good'Cause I could make it good, I could make it hoodI could make you come, I could make you goI could make you high, I can make you flyMake you touch the sky, hey, maybe soAll of the timeYou be up in mine checkin' through my cell phone, baby, noYou wanna kill the vibe on another nightHere's another fight, oh, here we go (Oh, here we go)",0.587,0.611,6.0,-7.408,1.0,0.106,0.114,9.83e-05,0.0765,0.464,114.991,audio_features,0w2piYWj1F2bzUftzGJgK9,spotify:track:0w2piYWj1F2bzUftzGJgK9,https://api.spotify.com/v1/tracks/0w2piYWj1F2bzUftzGJgK9,https://api.spotify.com/v1/audio-analysis/0w2piYWj1F2bzUftzGJgK9,277907.0,4.0
RoboCop,02LAK7qT1wya0klSeNO96f,"[Verse 1]'Bout the baddest girl I ever seenStraight up out a movie sceneWho knew she was a drama queenThat'd turn my life to Stephen King's?Up late night like she on patrolChecking everything like I'm on paroleI told her there's some things she don't need to knowShe never let it go, oh[Chorus]Okay, okay, okay, okayYou will never stop it nowYou never stop it nowOkay, okay, okayYou will never stop it nowYou need to drop it nowDrop it, drop it[Post-Chorus]'Cause I don't want no RoboCopYou moving like a RoboCopWhen did you become a RoboCop?Now, I don't need no RoboCop[Verse 2]Just looking at your historyYou're like the girl from MiseryShe said she ain't take it to this degreeWell, let's agree to disagree, haShorty kind of crazy, but it turn me onKeep it up enough to keep it going onI told her there's some things she don't need to knowShe never let it go, oh",0.698,0.447,5.0,-8.04,0.0,0.102,0.157,0.00564,0.405,0.407,133.776,audio_features,02LAK7qT1wya0klSeNO96f,spotify:track:02LAK7qT1wya0klSeNO96f,https://api.spotify.com/v1/tracks/02LAK7qT1wya0klSeNO96f,https://api.spotify.com/v1/audio-analysis/02LAK7qT1wya0klSeNO96f,274360.0,4.0
